id,category,avg_rating,n_loved,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
2760,Màn hình,5.0,202,3,Màn hình máy tính ASUS VP248H Gaming Monitor/ 24 inch FHD/ 75Hz/ 3Yrs - Bảo hành chính hãng 36 tháng,3870000,0,0,0,0,3,2,1,6,7200,186,2400,ladoo_store,68,trong vài giờ
2761,Màn hình,1.0,1,4,Màn Hình Viewsonic VA2261H-9 22Inch FullHD 5ms 75Hz TN - Hàng Chính Hãng,2200000,1,0,0,0,0,1,1,45,8,48,4,tuantiensiu,56,trong vài giờ
2762,Màn hình,1.0,11,30,"Nhân led Q5 3,2-3,7V",30000,1,0,0,0,0,1,0,33,3500,747,5400,a_phu_shop,89,trong vài giờ
2763,Màn hình,4.8,1,11,Màn hình Laptop Dell Latitude E7240 E7250 7240 7250 B125XTN02.0 HB125WX1-201 LP125WH2SPM2,1745000,0,0,0,1,3,1,1,30,2200,1000,8100,vmytech.vn,52,trong vài giờ
2764,Màn hình,5.0,1,16,"Tấm led ma trận, module P5 full màu trong nhà chuyên làm màn hình led ma trận, kích thước 16 x 32 cm",330000,0,0,0,0,1,1,0,52,884,266,383,ledtruongan568,70,trong vài giờ
2765,Màn hình,4.4,4,11,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình samsung galaxy M20 zin full bộ,600000,0,0,0,3,2,3,2,34,892,994,2300,linhkientranhuynh,89,trong vài giờ
2766,Màn hình,4.1,7,16,[Mã 11ELSALE hoàn 7% đơn 300K] BỘ MÀN HÌNH NOKIA 3 ZIN,350000,0,2,0,0,5,5,4,26,480,917,1300,phukiengiasi678,18,trong vài giờ
2767,Màn hình,4.8,6,17,[Mã ELFLASH3 hoàn 10K xu đơn 20K] ADAPTER MÀN HÌNH AOC 12V 5A,150000,0,0,0,1,3,2,1,51,1000,1500,3500,shopcongnghe192,82,trong vài giờ
2768,Màn hình,5.0,10,5,Màn hình máy tính 20 inch chữ nhật đẹp,1200000,0,0,0,0,2,2,1,11,39,91,190,e4vvg67e3p,84,trong vài giờ
2769,Màn hình,4.8,611,9,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình samsung 16in HCN thanh lý văn phòng,599000,0,0,0,1,3,4,1,48,4100,202,1600,shopdientugiare,63,trong vài giờ
2770,Màn hình,4.8,8,4,Màn hình laptop 15.6 inch LED Dày,1190000,0,0,0,1,3,3,0,46,130,647,207,tincay100,64,trong vài giờ
2771,Màn hình,4.8,8,6,Màn hình IP 5 trắng zin,330000,0,0,0,1,3,2,2,52,434,306,1200,htcenter,24,trong vài giờ
2772,Màn hình,4.8,3,6,BỘ MÀN HÌNH OPPO R827 / Find5 ZIN,220000,0,0,0,1,3,2,2,22,1200,1600,5400,linhkiendienthoai688,36,trong vài giờ
2773,Màn hình,5.0,9,4,Màn laptop 15'4 inch có cao áp 30pin (1280×800),490000,0,0,0,0,3,3,1,32,37,85,19,habis16302018,67,trong vài giờ
2774,Màn hình,5.0,7,6,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình LCD 17 Lenovo ThinkVision L1711PC,715350,0,0,0,0,3,1,1,42,1400,351,1900,trananh080484,61,trong vài giờ
2775,Màn hình,5.0,9,4,Màn hình AOC 24inch  I2476VW FULL HD - HÀNG CHÍNH HÃNG GIÁ RẺ,2300000,0,0,0,0,3,0,0,49,528,397,1100,caongocthuytrang,86,trong vài giờ
2776,Màn hình,5.0,4,4,Mi Mix 3 - màn hình xiaomi Zin,2150000,0,0,0,0,3,2,1,63,99,192,96,huonganh83,7,trong vài giờ
2777,Màn hình,5.0,5,5,Tấm Vải Phủ Máy Tính Chống Bụi Tiện Dụng,349000,0,0,0,0,3,1,1,27,37,11,18,4j_home.vn,57,trong vài giờ
2778,Màn hình,5.0,6,6,Màn Hình Lcd 12.7 cm 800x480 Cho Raspberry Pi 4 Model B 3b + / 3b / 2b / B +,844000,0,0,0,0,3,3,0,35,7600,4800,19800,rtyearuo.vn,95,trong vài giờ
2779,Màn hình,5.0,352,3,Màn Hình A3s  zin,550000,0,0,0,0,3,1,0,59,1000,40,32,kimngan0207,18,trong vài giờ
2780,Màn hình,5.0,21,4,[Mã ELMALL1TR giảm 5% đơn 3TR] Màn hình LG IPS 32MP60G-B 31.5'' Full HD AMD FreeSync™ - Hàng chính hãng,6590000,0,0,0,0,3,0,0,41,306900,309,32200,lg_official_store,100,trong vài giờ
2781,Màn hình,5.0,2,3,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình máy tính Dell S2421H 23.8 inch FHD IPS - Bảo hành chính hãng 36 tháng,4500000,0,0,0,0,3,2,2,75,22000,732,30700,khanhhanpc,77,trong vài giờ
2782,Màn hình,5.0,8,5,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình laptop 15.6 inch fullHD (1920x1080) 30pin slim B H 12 tháng,2400000,0,0,0,0,3,2,0,65,3400,7000,1400,mitcary,90,trong vài giờ
2783,Màn hình,5.0,2,5,[Mã 11ELSALE hoàn 7% đơn 300K] MÀN HÌNH LCD VSP 20 INCH VL20 New,2025000,0,0,0,0,3,1,1,25,3700,306,9000,tinhocduylinh_phuyen,93,trong vài giờ
2784,Màn hình,5.0,6,8,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình LCD Gloway 19 inh Full HD Chính hãng - Bảo hành 12 tháng,1590000,0,0,0,0,4,2,2,27,1200,324,2500,search_mart,88,trong vài giờ
2785,Màn hình,5.0,3,3,Màn hình Surface pro 5 ( new surface ),3650000,0,0,0,0,3,1,1,46,190,311,129,nguyenanhtuanttdshop,66,trong vài giờ
2786,Màn hình,5.0,11,3,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình máy tính Acer 17in thanh lý văn phòng,590000,0,0,0,0,3,2,1,64,4700,194,2000,goodshop1988,70,trong vài giờ
2787,Màn hình,5.0,11,4,Màn hình laptop 15.6 inch LED mỏng cable 40 Pin,1900000,0,0,0,0,3,2,2,52,130,647,207,tincay100,64,trong vài giờ
2788,Màn hình,5.0,1,15,Cường lực full màn các đời máy ip chính hãng Lecun 11D,50000,0,0,0,0,3,1,0,58,151,1000,324,linhkien_dongnguyen,15,trong vài phút
2789,Màn hình,4.2,25,15,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình máy tính AOC 16in HCN,499000,1,0,0,0,4,3,1,65,4700,194,2000,goodshop1988,70,trong vài giờ
2790,Màn hình,5.0,24,3,"LCD 27inch, Samsung, LG, BenQ, màn hình máy tính 27 inch, 28 inch, 28 inch Dell P2815Q",4322500,0,0,0,0,2,1,1,46,2600,187,3000,vitinhhungdung,69,trong vài giờ
2791,Màn hình,5.0,2,7,Màn hình LG G4 2 sim full khung chính hãng,400000,0,0,0,0,3,1,0,59,812,5000,788,dungle1986,32,trong vài giờ
2792,Màn hình,5.0,54,9,Màn hình Oled 1.3 inch 128×64 I2C -TH156,132500,0,0,0,0,2,0,0,16,729,655,2200,fusolvietnam,90,trong vài giờ
2793,Màn hình,5.0,306,5,Màn hình Điện Thoại Xiaomi Mi4i,269000,0,0,0,0,2,1,1,20,1200,356,261,xoanapple1988,45,trong vài giờ
2794,Màn hình,4.3,2300,11,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình Misubishi 17in nguyên bản thanh lý văn phòng,580000,0,0,1,0,2,1,1,53,4100,202,1600,shopdientugiare,63,trong vài giờ
2795,Màn hình,4.5,56,4,Màn hình máy tính Xiaomi Mi Display 23.8 inches XMMNT238CZ Góc nhìn rộng/Mi Surface Display 27 inch,5900000,0,0,0,1,1,0,0,37,1000,4900,1600,haphuong1226,70,trong vài giờ
2796,Màn hình,3.8,13,10,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình HP 19in LED sáng đẹp long lanh,1100000,1,0,1,1,3,5,1,62,4700,194,2000,goodshop1988,70,trong vài giờ
2797,Màn hình,5.0,27,7,"[Mã 11ELSALE hoàn 7% đơn 300K] [SALE 10%] Màn hình máy tính, LCD Dell vuông box 17 inch hàng renew",959000,0,0,0,0,2,1,1,67,7900,2500,16200,danielviet,83,trong vài giờ
2798,Màn hình,5.0,12,2,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình Sony Z3,499000,0,0,0,0,2,2,0,49,2700,2200,2300,minhtruongdt3,93,trong vài giờ
2799,Màn hình,5.0,7,12,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình Huawei GR5mini(NMO-L31),430000,0,0,0,0,2,1,0,44,2700,2200,2300,minhtruongdt3,93,trong vài giờ
2800,Màn hình,5.0,1,10,BỘ MÀN HÌNH OPPO A31 - NEO5 - R1201 ZIN,190000,0,0,0,0,2,0,0,26,480,917,1300,phukiengiasi678,18,trong vài giờ
2801,Màn hình,5.0,588,2,MÀN HÌNH FULL ZIN OPPO F11 Pro (màu đen) NGUYÊN BỘ - CẢM ỨNG MƯỢT MÀ,560000,0,0,0,0,1,1,0,5,10200,155,48,thanhluanlcd_86,72,trong vài giờ
2802,Màn hình,5.0,3,5,Màn hình LCD Laptop Chạy Đèn cao áp 14 -15 in VUÔNG 30 Pin,270000,0,0,0,0,2,1,0,32,21000,777,12200,forwin68,92,trong vài giờ
2803,Màn hình,5.0,2,2,[Mã 11ELSALE hoàn 7% đơn 300K] Màn Hình Oppo A83 Zin Hàng Cao Cấp,599000,0,0,0,0,2,0,0,49,1100,959,3700,qbshop2nd,78,trong vài giờ
2804,Màn hình,5.0,5,2,Màn hình Iphone 5S-Màn hình linh kiện- Gía rẻ nhất thị trường,290000,0,0,0,0,2,1,1,14,41,27,36,daily_docquyen_manhinhgx,26,trong vài giờ
2805,Màn hình,5.0,7,7,Màn hình iphone 6 zin bóc máy,350000,0,0,0,0,2,2,0,36,11,9,42,chienanlao,10,trong vài giờ
2806,Màn hình,5.0,2,3,MÀN HÌNH LCD 1602,31000,0,0,0,0,1,0,0,22,86,63,135,minhcuong3681,73,trong vài giờ
2807,Màn hình,3.8,14,15,Adapter màn hình Samsung 14V 1.43A dailyphukien,180000,0,2,0,0,3,2,0,65,19600,3700,7800,dailyphukien,76,trong vài giờ
2808,Màn hình,4.5,2,3,"Màn hình laptop Acer asprie 4739, 4739Z, 4749, 4749Z, 4749G",939000,0,0,0,1,1,0,0,52,130,647,207,tincay100,64,trong vài giờ
2809,Màn hình,4.5,9,3,Màn hình iphone 8 plus,480000,0,0,0,1,1,0,0,51,671,171,346,amimobile,3,trong vài giờ
2810,Màn hình,4.5,18,8,【OPHE】Màn hình LCD HD 3.5 inches + bút cảm ứng cho Raspberry Pi 2/3 Model B,277560,0,0,0,1,1,1,0,33,3200,3200,9400,oppophoneuse.vn,68,trong vài giờ
2811,Màn hình,4.0,2600,12,Chân màn hình máy tính các loại giá cực rẻ,148500,0,0,1,0,1,1,0,51,4100,202,1600,shopdientugiare,63,trong vài giờ
2812,Màn hình,3.7,2,13,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình Vivo U10,670000,2,0,0,0,4,4,1,35,3300,2300,15400,linhphukientuanminh,75,trong vài giờ
2813,Màn hình,4.9,8,142,Màn hình LCD 1602 xanh dương - xanh lá,42000,0,0,0,3,39,12,9,27,734,302,3000,espace.edu.vn,78,trong vài giờ
2814,Màn hình,5.0,24,152,Adapter màn hình LG 19v 1.3a,135000,0,0,1,0,41,18,6,51,1000,1500,3500,shopcongnghe192,82,trong vài giờ
2815,Màn hình,4.8,21,216,[Mã 11ELSALE hoàn 7% đơn 300K] BỘ MÀN HÌNH OPPO A3S ZIN HÃNG,579000,4,0,0,4,82,46,24,22,1200,1600,5400,linhkiendienthoai688,36,trong vài giờ
2816,Màn hình,5.0,18,83,Màn hình Vsmart Joy 3 zin hãng . V430a,850000,0,0,0,0,38,25,7,43,73,135,121,tuyetvanct,77,trong vài giờ
2817,Màn hình,4.9,17,249,Màn Hình LCD 1602,49000,1,0,2,1,85,21,17,47,51600,2700,133300,linhkiendientu3m,97,trong vài giờ
2818,Màn hình,5.0,46,58,Màn hình Laptop 15.6 inch Led dày,910000,0,0,0,1,30,20,13,25,59,249,176,thainam0612,56,trong vài giờ
2819,Màn hình,4.8,68,473,Mô Đun Hiển Thị Màn Hình Lcd 0.96 Inch Iic Oled 128x64 I2C 12864 Lcd Gnd Vcc,56378,2,2,1,2,75,28,28,22,580,468,2700,yunnuo.vn,12,trong vài giờ
2820,Màn hình,4.6,22,163,Màn hình OPPO Neo 9 A37 nguyên bộ.,280000,3,2,3,6,55,37,23,74,2500,283,3600,kennyshop73,78,trong vài giờ
2821,Màn hình,5.0,2200,86,Màn hình máy tính AOC 24B2XHM/74 (23.8inch/FHD/VA/75Hz/6ms/250nits/HDMI+VGA) [FULL VIỀN] Minh Hạnh Official,3385000,0,0,0,0,7,7,7,5,21100,89,466,giadungminhhanh,88,trong vài giờ
2822,Màn hình,5.0,147,79,"💥Mới 100%💥 Màn Hình Máy Tính Giá Rẻ  AOC 20E1H/74 Full Box 19.5 inch, 1600x900 HD+ 60Hz , Kết Nối HDMI+VGA - BH 36 Tháng",2890000,0,0,0,0,7,6,6,7,2100,100,1400,smarthome.technology,97,trong vài giờ
2823,Màn hình,4.9,20,251,"Màn Hình Máy Tính Glowy 19 inch GL19 16,7 triệu màu 1440x900p, Màn hình giá rẻ chất lượng - Bảo hành 12 tháng",2195000,0,0,0,1,14,13,8,12,2200,194,2100,hometechsmart,93,trong vài giờ
2824,Màn hình,4.5,27,80,[Mã ELMALL150 giảm 8% đơn 500K] Màn Hình Viewsonic VA1903A 19'' VGA - Hãng Chính Hãng,2450000,1,0,1,2,13,9,7,22,2100,190,4900,dailychinhhang,100,trong vài phút
2825,Màn hình,4.5,27,52,Màn hình LCD Iphone 6 Full nguyên bộ (Màu đen),380000,2,0,1,1,20,13,8,43,434,306,1200,htcenter,24,trong vài giờ
2826,Màn hình,4.7,140,33,Màn Hình Máy Tính 24 Inch Full Viền AOC 24B2XHM/74 Full HD 1920*1080 75HZ Cổng Kết Nối HDMI + VGA Tiện Dụng BH 36 Tháng,3880000,0,0,0,1,2,3,1,7,2100,100,1400,smarthome.technology,97,trong vài giờ
2827,Màn hình,4.7,28,38,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình máy tính 19 inch Samsung chữ nhật - LCD Samsung 19 inch,900000,1,0,0,2,19,10,5,40,5600,233,5000,thuylinhcomputer,95,trong vài giờ
2828,Màn hình,4.6,6,47,Chân đế màn hình máy tính 14-27 inch DZV5,235000,1,0,0,0,9,4,3,39,182,59,1300,dientu_bachduong,76,trong vài giờ
2829,Màn hình,4.7,41,50,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình LG Lcd 17” vuông Sáng đẹp,599000,2,1,0,0,21,13,7,45,1400,351,1900,trananh080484,61,trong vài giờ
2830,Màn hình,4.8,10,27,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình samsung j7 pro - j730 zin oled màn như zin theo máy,700000,0,0,1,0,12,5,2,35,892,994,2300,linhkientranhuynh,89,trong vài giờ
2831,Màn hình,5.0,104,2,màn hình LG G3,480000,0,0,0,0,1,0,0,52,392,178,200,thegioimanhinh,2,trong vài ngày
2832,Màn hình,5.0,8,3,MÀN HÌNH SONY Z2,449000,0,0,0,0,1,1,0,45,392,178,200,thegioimanhinh,2,trong vài ngày
2833,Màn hình,5.0,5,2,"MÀN HÌNH SAMSUNG J730  ZIN OLED 2IC (ĐEN, VÀNG, HỒNG, XANH)",850000,0,0,0,0,1,1,0,52,434,306,1200,htcenter,24,trong vài giờ
2834,Màn hình,5.0,15,4,IDE Đực cong nhiều Loại Giá Rẻ,3500,0,0,0,0,1,0,0,43,45900,2800,63000,chotroivietnam,90,trong vài giờ
2835,Màn hình,3.8,11,18,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình vi tính đẹp hình ảnh rõ nét nhưng bị kẻ chỉ bán rẻ làm màn kỹ thuật xem camera,440000,3,0,1,0,8,8,6,68,3100,222,3700,theskybender,96,trong vài giờ
2836,Màn hình,4.8,24,26,"Màn hình máy tính 17inh,18.5 led,LCD cũ có sẵn đây VGA và dây nguồn",785000,0,0,0,2,11,7,2,29,76,243,399,nga_nguyen719,85,trong vài giờ
2837,Màn hình,4.2,259,174,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình Máy Tính 19 - 22 in LCD LED Các hãng Sáng đẹp sắc nét,915000,8,1,8,9,51,45,18,30,21000,777,12200,forwin68,92,trong vài giờ
2838,Màn hình,4.8,41,79,[Giá rẻ] lcd màn hình laptop xác cho ae lấy linh kiện 14 15 inch,29500,0,0,2,0,15,7,4,42,424,371,948,laptopquandoi,77,trong vài giờ
2839,Màn hình,4.9,27500,39,"Màn Hình Máy Tính CŨ AOC 34 inch 21:9 ultrawide  IPS 34"" Q3477F like new",5300000,0,0,0,1,9,8,7,20,27600,29,124,pool.2020,49,trong vài giờ
2840,Màn hình,4.6,8,94,Bảng mạch bảo vệ cân bằng 3s40a cho 12vli-ion 18650ba,42000,1,0,0,1,12,3,0,30,4500,4600,4200,haidaai01.vn,76,trong vài giờ
2841,Màn hình,4.9,74,41,[Mã 11ELSALE hoàn 7% xu đơn 300k] Màn hình Lenovo ThinkVision M14 (61DDUAR6WW) 14 inch - Màn hình di động BH 36T,6499000,0,0,0,1,13,8,7,15,14000,1300,7400,ben.computer.official,91,trong vài giờ
2842,Màn hình,5.0,6,27,Màn hình laptop Dell 14R N4110 N4010 N4030 N4050 3420 XPS L401x GP84R B140XW01 4110 4010 4030 4050,725000,0,0,0,0,10,4,1,30,2200,1000,8100,vmytech.vn,52,trong vài giờ
2843,Màn hình,4.9,12,36,✅[MÀN ZIN BÓC] Màn hình Iphone 6S zin bóc máy,430000,0,0,0,2,16,12,7,9,34,55,37,linhphukien24h,58,trong vài giờ
2844,Màn hình,4.4,448,187,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình máy tính 17 inch / 19 inch / 20 inch / 22 in còn đẹp không sước có bảo hành,1020000,2,1,2,2,21,18,4,21,5000,199,1400,ozincomputer,62,trong vài giờ
2845,Màn hình,4.9,2200,31,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình samsung 17in vuông cũ đẹp nguyên tem,600000,0,0,0,2,17,11,9,33,3000,118,1400,shopcomputer99,92,trong vài giờ
2846,Màn hình,4.7,318,38,✅ Chính Hãng ✅ Nắp Lưng Asus Zenfone 3 5.5 ZE552KL Chính Hãng Giá Rẻ,135000,0,0,2,0,11,9,3,30,12100,2200,3600,yukimobile,86,trong vài giờ
2847,Màn hình,4.4,18,42,"Màn hình 19, 20, 24 inch giá rẻ ( nhiều hãng Viewsonic, HKC, AOC)",2725000,2,0,1,0,14,13,7,47,20,43,31,clearno,88,trong vài giờ
2848,Màn hình,4.8,48,67,Chân đế màn hình máy tính 🎀FREESHIP🎀  Chân đế màn hình máy tính đa năng DK5 14 - 27 inch điều chỉnh góc nhìn tiện lợi,265000,0,0,1,3,18,10,9,42,14000,141,7300,mega.home,99,trong vài phút
2849,Màn hình,4.3,486,434,[Mã 11ELSALE hoàn 7% đơn 300K] Màn hình Máy tính 19 in 22 in LCD sáng đẹp xước rất nhẹ không ảnh hưởng hình ảnh,555000,21,7,13,24,148,132,60,34,21000,777,12200,forwin68,92,trong vài giờ
2850,Màn hình,5.0,2,16,Webcam Usb Độ Phân Giải Cao Có Mic Cho Máy Tính Laptop,123175,0,0,0,0,3,1,2,33,1300,3700,2300,huaweiacces.vn,30,trong vài giờ
2851,Màn hình,5.0,29,15,"[Mã ELMALL1TR giảm 5% đơn 3TR] Màn Hình Chuyên Nghiệp Asus Proart PA279CV 27"" 4K UHD IPS 100% sRGB 100% Rec",14500000,0,0,0,0,3,1,0,52,13300,162,2500,asus_authorized_store,100,trong vài giờ
2852,Màn hình,5.0,2,15,Màn hình LCD 19” VSP VE19 LE1902 ThinkVision LED Monitor - Hàng Chính Hãng,2199000,0,0,0,0,1,0,0,48,49900,138,11400,daumart,98,trong vài phút
2853,Màn hình,5.0,2300,27,Màn Hình Dell Utrasharp U2412M 98%  ..!,3400000,0,0,0,0,2,1,0,63,16700,777,146,thanhnhancomputer,85,trong vài giờ
2854,Màn hình,4.3,56,12,Màn hình Aoc 16 inch,296000,1,0,0,1,5,3,1,33,195,39,88,shopmaytinhcnt,4,trong vài giờ
2855,Màn hình,5.0,4,7,màn hình samsung 19inch thanh lý giá rẻ,940500,0,0,0,0,2,2,2,3,16,30,42,v987654321an,77,trong vài giờ
2856,Màn hình,5.0,5,3,Màn Hình máy tính 20 inch  các hãng cũ  có bảo hành,1390000,0,0,0,0,1,0,0,33,369,67,83,khohangcongnghe2021,68,trong vài giờ
2857,Màn hình,4.9,26,48,"[BH 1 đổi 1] Màn Hình Laptop 14 Inch LED Dày 40 Pin, ThayThế Cho Dell HP Lenovo Toshiba LG Asus. Có bảo hành",847500,0,0,1,2,27,21,15,25,582,1500,1200,pinsaclaptopvmy,100,trong vài giờ
2858,Màn hình,4.9,1300,399,Màn hình cong Samsung LC27F397FHEXXV 27inch - Hàng chính hãng,5689000,4,1,1,6,172,80,68,52,344800,409,46600,samsung_official_store,100,trong vài giờ
2859,Màn hình,1.0,12,1,Màn hình 16inch chữ nhật kẻ sọc nhẹ để xem camera giá rẻ,280000,1,0,0,0,0,1,1,31,256,125,292,nguyenchunghtcl,94,trong vài phút
2860,Màn hình,4.8,153,66,Màn hình máy tính Xiaomi Mi 23.8 Desktop Monitor 1C Quốc Tế,3199000,0,0,2,1,27,16,14,18,4300,152,3700,dienmaytcs,96,trong vài giờ
2861,Màn hình,1.0,8,1,[Mã 11ELSALE hoàn 7% đơn 300K] BỘ MÀN HÌNH LENOVO VIBE P1M / P1MA40 ZIN,330000,1,0,0,0,0,0,0,22,1200,1600,5400,linhkiendienthoai688,36,trong vài giờ
2862,Màn hình,5.0,4,1,Màn Hình Lcd Kneb 3.5 Hdmi 480x320 Cho Raspberry Pi 2/3,653000,0,0,0,0,1,1,1,31,506,605,426,kanebduk.vn,92,trong vài giờ
2863,Màn hình,5.0,1,1,Màn Hình Lcd A1278 Unibody Cho Macbook Pro 13.3 Inch 13 Inch,460000,0,0,0,0,1,1,1,40,1500,4800,1300,ffefhrudh.vn,57,trong vài ngày
2864,Màn hình,5.0,1,1,Màn Hình Laptop 15.6 SLIM 30 PIN FHD IPS tràn viền - thay thế cho laptop MSI GV62 7RD 7RC 7RE GV62VR MS-16JD,2039500,0,0,0,0,1,1,0,25,582,1500,1200,pinsaclaptopvmy,100,trong vài giờ
2865,Màn hình,5.0,8,2,[BH12TH] Màn hình laptop Dell 14R N4110 N4010 N4030 N4050 vostro 2420,880000,0,0,0,0,1,0,0,10,4800,2900,265,linhkien_laptop_2021,89,trong vài giờ
2866,Màn hình,5.0,1,1,"Màn hình laptop 13,3 inch 40pin led mỏng cho toshiba r730,r731,r732 r830, r930, r700",835000,0,0,0,0,1,0,0,51,2200,225,60,arigatai,47,trong vài giờ
2867,Màn hình,5.0,1,1,[Mã 11ELSALE hoàn 7% đơn 300K] MÀN HÌNH LCD DELL 22in KÉO lụa của FUJITSU,1093500,0,0,0,0,1,0,0,35,709,148,836,tinhocdonganh2018,61,trong vài giờ
2868,Máy tính bàn,5.0,3,2,TAY GAME MÁY TÍNH ĐƠN EW-2008 CÓ RUNG,99000,0,0,0,0,1,0,0,56,1500,991,1800,e.king,59,trong vài giờ
2869,Máy tính bàn,5.0,8,6,Case Dell HP  CPU E6-7xxx G41 mini nhỏ gọn siêu bền cực đẹp giá rẻ kết nối wifi internet không dây,1975000,0,0,0,0,3,3,1,31,256,125,292,nguyenchunghtcl,94,trong vài phút
2870,Máy tính bàn,4.5,388,2,[RẺ VÔ ĐỊCH] Case máy tính để bàn đồng bộ Fujitsu CPU i7 2600 - RAM 4GB - SSD 240GB - SSD 120GB,4250000,0,0,0,1,1,2,1,21,5000,199,1400,ozincomputer,62,trong vài giờ
2871,Máy tính bàn,4.5,172,5,BỘ PC I5 3570/MAIN H61 GIGA/RAM 4G/128G SSD+VGA GT630 (730 2G) CHIẾN All Game online,4550000,0,0,0,1,1,1,0,17,274,48,77,skpcomputer_2020,94,trong vài giờ
2872,Máy tính bàn,5.0,14,3,MÁY POS BÁN HÀNG TYSSO MHT-M1,3600000,0,0,0,0,2,1,1,22,95,83,87,tongkhogiasi,17,trong vài giờ
2873,Máy tính bàn,4.7,12,3,"Case PC chơi game PUBG , Fifa4,LOL,CF, làm việc, học tập, Chất Lượng.",4200000,0,0,0,1,2,3,2,63,653,309,1200,levantu1010,89,trong vài giờ
2874,Máy tính bàn,5.0,1400,110,Máy Bộ Văn Phòng HP 600G1/800G1⚡️HoangPC⚡️ PC Đồng Bộ Giá Rẻ (I5 4570/Ram 8G/SSD 240GB) - Hàng Nhập Khẩu Nhật - BH 12T,5450000,0,0,0,0,5,5,2,16,5500,27,107,hoangpc99,100,trong vài giờ
2875,Máy tính bàn,4.4,14,28,[Mã 11ELSALE hoàn 7% đơn 300K] [Freeship toàn quốc từ 50k] Combo bộ livestream BM900 sound k10 full phụ kiện,1150000,0,2,0,0,8,8,0,75,18300,634,23600,hoangtuan12345,97,trong vài giờ
2876,Máy tính bàn,5.0,450,16,Máy Bộ Văn Phòng 🎉️ThanhBinhPC🎉 Bộ Máy Tính Để Bàn Cũ | HP PRO 6300/8300 ( I3 2100/8G/120G )  - Bảo Hành 12 Tháng.,2850000,0,0,0,0,4,3,0,25,6100,208,1100,thanhbinhpc001,79,trong vài giờ
2877,Máy tính bàn,4.9,1500,12,"Cây máy tính để bàn Dell Optiplex CORE I5, RAM 8GB, SSD 120GB, VGA RỜI 2GB. CHIẾN GAME CỰC ĐỈNH. BẢO HÀNH 24 THÁNG",5000000,0,0,0,1,7,7,2,46,11400,1100,3300,tranthe109,84,trong vài giờ
2878,Máy tính bàn,5.0,382,21,Cây Máy Tính Để Bàn 🌺ThanhBinhPC🌺 Máy Tính Đồng Bộ Giá Rẻ - HP ProDesk 400G1 ( I7 4770/8G/240G) - Bảo Hành 12 Tháng.,5650000,0,0,0,0,6,4,0,25,6100,208,1100,thanhbinhpc001,79,trong vài giờ
2879,Máy tính bàn,5.0,492,7,"[Mã 11ELSALE hoàn 7% đơn 300K] Máy tính để bàn Dell Optiplex 9020 SFF core i5 4570s, Ram 4Gb, SSD 120G",4650000,0,0,0,0,3,0,0,19,4100,290,550,vitinhnhatthien,96,trong vài giờ
2880,Máy tính bàn,5.0,16,10,[Hàng mới về] Kem dưỡng da COSRX nâng cấp chiết xuất ốc sên 92 tất cả trong một 100g,231297,0,0,0,0,5,3,3,23,530,197,479,yoonybeauty.vn,50,trong vài giờ
2881,Máy tính bàn,5.0,14,78,Máy Tính Để Bàn Dell i5 ⚡️Freeship⚡️ Case Máy Tính Đồng Bộ - Dell Optiplex 790/990 (i5 2400/Ram 8GB/SSD 240GB) - BH 12T,3900000,0,0,0,0,1,1,0,17,4300,99,308,hoangnamcoputer99,84,trong vài giờ
2882,Máy tính bàn,5.0,1300,55,[Mã 11ELSALE hoàn 7% đơn 300K] All In One - Máy liền Màn Dell Optilex 9020 - AIO - Wifi + Phím chuột,7600000,0,0,0,0,1,1,0,60,16700,777,146,thanhnhancomputer,85,trong vài giờ
2883,Máy tính bàn,5.0,4,13,Bộ Chia Tai Nghe Kèm Mic Cho Điện Thoại Thông Minh,28700,0,0,0,0,5,0,0,24,327,1000,603,veel.vn,74,trong vài giờ
2884,Máy tính bàn,4.5,1000,13,bộ máy tính để chơi game PUBG-GTA-Fifa4- Màn hình cong Giá rẻ,8494000,0,0,1,1,4,2,2,46,5600,43,971,maytinhlc,2,trong vài phút
